Fees Status,Day,Month,Advertising Channel,Advertisement ,Enrolled Courses,Paid Fees,Number of phone calls,Average call duration,Training Models,Training Levels,Location,Sale Team,Consultant
Paid,5,Nov,Direct Call,AD01-9362,1,USD 95.000,2,3:30,Truck,Pre. L8,Texas,Mohammed,Kisho
Paid,13,Oct,Direct Call,AD01-9361,1,USD 95.000,4,4:48,Truck,Pre. L3,Texas,Mohammed,Rony
Paid,23,Oct,Direct Call,AD01-9364,1,USD 95.000,2,5:12,Truck,Pre. L3,Texas,Salah,Sahar
Paid,11,Feb,Direct Call,AD01-9361,1,USD 95.000,3,7:14,Truck,Fndn. L1,Texas,Mohammed,Kisho
Paid,11,Feb,Direct Call,AD01-9361,1,USD 95.000,3,7:14,Truck,Fndn. L1,Texas,Mohammed,Kisho
Paid,14,Oct,Direct Call,AD01-9361,1,USD 95.000,2,11:20,Truck,Fndn. L5,Texas,Ahmed,Khalil
Paid,13,Oct,Direct Call,AD01-9362,2,USD 190.000,1,12:55,Truck,Fndn. L6,Texas,Ahmed,Hany
Paid,15,Nov,Direct Call,AD01-9362,2,USD 190.000,2,2:00,Truck,Fndn. L1,Texas,Mohammed,Kisho
Paid,3,Oct,Direct Call,AD01-9362,2,USD 190.000,3,2:00,Truck,Fndn. L5,Texas,Abdullah,Hisham
Paid,11,Feb,Direct Call,AD01-9362,2,USD 190.000,5,2:00,Truck,Fndn. L6,Texas,Mohammed,Kisho
Paid,4,May,Direct Call,AD01-9362,1,USD 95.000,1,3:10,Truck,Pre. L3,Texas,Abdullah,Adam
Paid,28,Oct,Direct Call,AD01-9363,2,USD 190.000,2,3:16,Truck,Fndn. L5,Texas,Salah,Dina
Paid,9,Nov,Direct Call,AD01-9361,1,USD 95.000,5,4:40,Truck,Fndn. L5,Texas,Abdullah,Reham
Paid,7,Jul,Direct Call,AD01-9362,1,USD 95.000,6,6:18,Truck,Fndn. L5,Texas,Salah,Jood
Paid,11,Feb,Youtube Channel,AD01-9364,2,USD 190.000,3,2:00,Truck,Fndn. L1,Texas,Salah,Dary
Paid,4,Oct,Company Website,AD01-9361,4,USD 100.000,2,12:55,Truck,Fndn. L5,Texas,Abdullah,Reham
Paid,16,Aug,Company Website,AD01-9361,4,USD 55.000,3,3:00,Truck,Fndn. L5,Texas,Salah,Dary
Paid,4,May,Direct Call,AD01-9362,1,USD 9.500,1,3:10,Truck,Pre. L3,Texas,Abdullah,Adam
Paid,28,Oct,Direct Call,AD01-9363,2,USD 19.000,2,3:16,Truck,Fndn. L5,Texas,Salah,Dina
Paid,9,Nov,Direct Call,AD01-9361,1,USD 9.500,5,4:40,Truck,Fndn. L5,Texas,Abdullah,Reham
Paid,7,Jul,Direct Call,AD01-9362,1,USD 9.500,6,6:18,Truck,Fndn. L5,Texas,Salah,Jood
Paid,11,Feb,Youtube Channel,AD01-9364,2,USD 19.000,3,2:00,Truck,Fndn. L1,Texas,Salah,Dary
Paid,4,Oct,Company Website,AD01-9361,4,USD 100.000,2,12:55,Truck,Fndn. L5,Texas,Abdullah,Reham
Paid,16,Aug,Company Website,AD01-9361,4,USD 55.000,3,3:00,Truck,Fndn. L5,Texas,Salah,Dary
Paid,11,Nov,Direct Call,AD01-9362,2,USD 60.000,1,12:55,Truck,Fndn. L5,Texas,Salah,Jood
Paid,13,Feb,Direct Call,AD01-9364,1,USD 35.000,6,12:55,Truck,Pre. L2,Texas,Ahmed,Khalil
Paid,11,Jan,Google Ad,AD01-9364,4,USD 100.000,2,2:00,Truck,Fndn. L3,Texas,Ahmed,Hany
Paid,1,Oct,Google Ad,AD01-9362,4,USD 55.000,2,2:18,Truck,Fndn. L3,Texas,Salah,John
Paid,28,Sep,Google Ad,AD01-9363,4,USD 55.000,2,3:12,Truck,Pre. L3,Texas,Mohammed,Kisho
Paid,1,May,Google Ad,AD01-9361,4,USD 100.000,4,4:48,Truck,Pre. L4,Texas,Salah,John
Paid,18,Nov,Google Ad,AD01-9364,4,USD 55.000,1,5:15,Truck,Fndn. L1,Texas,Mohammed,Mohmed
Paid,2,Oct,Direct Call,AD01-9361,2,USD 50.000,5,12:55,Truck,KJI. L4,Texas,Salah,Dary
Paid,26,Aug,Direct Call,AD01-9362,4,USD 100.000,3,2:00,Truck,KJI. L4,Texas,Ahmed,Khalil
Paid,22,Nov,Direct Call,AD01-9361,4,USD 100.000,4,2:00,Truck,Pre. L3,Texas,Mohammed,Mohmed
Paid,1,May,Direct Call,AD01-9364,4,USD 100.000,4,2:00,Truck,Fndn. L1,Texas,Salah,Dina
Paid,26,Oct,Direct Call,AD01-9363,4,USD 55.000,1,2:00,Truck,Pre. L8,Texas,Ahmed,Hany
Paid,5,Oct,Direct Call,AD01-9364,4,USD 55.000,4,2:30,Truck,KJI. L4,Texas,Mohammed,Kisho
Paid,17,Jun,Direct Call,AD01-9362,4,USD 100.000,1,2:56,Truck,Pre. L8,Texas,Salah,Ahmed
Paid,17,Dec,Direct Call,AD01-9361,4,USD 55.000,1,3:12,Truck,Pre. L4,Texas,Mohammed,Kisho
Paid,30,Sep,Direct Call,AD01-9362,3,USD 75.000,5,12:55,Truck,KJI. L4,Texas,Mohammed,Habib
Paid,6,Oct,Direct Call,AD01-9363,2,USD 60.000,2,12:55,Truck,Pre. L3,Texas,Mohammed,Kisho
Paid,20,Oct,Direct Call,AD01-9361,5,USD 105.000,2,12:55,Truck,Pre. L3,Texas,Salah,Dary
Paid,28,Aug,Direct Call,AD01-9362,4,USD 55.000,2,2:00,Truck,KJI. L4,Texas,Abdullah,Reham
Paid,28,Aug,Direct Call,AD01-9362,4,USD 55.000,2,2:00,Truck,KJI. L4,Texas,Abdullah,Reham
Paid,2,Nov,Direct Call,AD01-9361,4,USD 100.000,1,2:00,Truck,Pre. L8,Texas,Mohammed,Mohmed
Paid,15,Jan,Direct Call,AD01-9362,4,USD 100.000,3,2:25,Truck,Fndn. L3,Texas,Salah,Sahar
Paid,11,Feb,Direct Call,AD01-9361,4,USD 100.000,2,3:30,Truck,Fndn. L5,Texas,Mohammed,Kenza
Paid,23,Oct,Youtube Channel,AD01-9364,3,USD 75.000,1,12:55,Truck,Fndn. L3,Texas,Salah,Ahmed
Paid,3,Nov,Youtube Channel,AD01-9362,5,USD 125.000,1,12:55,Truck,Pre. L8,Texas,Mohammed,Mohmed
Paid,12,Jun,Youtube Channel,AD01-9362,4,USD 55.000,1,6:30,Truck,Pre. L8,Texas,Mohammed,Kisho
Not Paid,3,Jun,Company Website,AD01-9361,,,2,2:00,,,Texas,Mohammed,Kisho
Not Paid,13,Aug,Company Website,AD01-9364,,,1,2:00,,,Texas,Salah,Jood
Not Paid,17,Mar,Company Website,AD01-9361,,,2,2:00,,,Texas,Mohammed,Rony
Not Paid,11,Dec,Company Website,AD01-9361,,,2,2:00,,,Texas,Mohammed,Mohmed
Not Paid,16,Sep,Company Website,AD01-9363,,,5,2:12,,,Texas,Salah,John
Not Paid,25,Nov,Company Website,AD01-9364,,,3,2:30,,,Texas,Salah,Dary
Not Paid,10,Dec,Company Website,AD01-9362,,,1,3:17,,,Texas,Abdullah,Adam
Not Paid,29,May,Company Website,AD01-9364,,,2,5:15,,,Texas,Abdullah,Reham
Not Paid,7,Jul,Company Website,AD01-9364,,,3,7:30,,,Texas,Abdullah,Hisham
Not Paid,17,Nov,Company Website,AD01-9361,,,1,9:12,,,Texas,Abdullah,Reham
Not Paid,30,Dec,Company Website,AD01-9362,,,4,9:15,,,Texas,Abdullah,Hisham
Not Paid,1,Dec,Company Website,AD01-9364,,,2,12:45,,,Texas,Mohammed,Kisho
Not Paid,5,Oct,Facebook Page,AD01-9362,,,4,2:00,,,Texas,Mohammed,Kisho
Not Paid,19,Nov,Direct Call,AD01-9361,,,1,2:00,,,Texas,Salah,John
Not Paid,11,Mar,Direct Call,AD01-9364,,,1,2:00,,,Texas,Salah,Dina
Not Paid,28,Oct,Direct Call,AD01-9361,,,3,2:00,,,Texas,Mohammed,Rony
Not Paid,29,Nov,Direct Call,AD01-9364,,,4,2:00,,,Texas,Salah,John
Not Paid,30,Dec,Direct Call,AD01-9364,,,4,2:00,,,Texas,Mohammed,Mohmed
Not Paid,10,Dec,Direct Call,AD01-9362,,,1,2:00,,,Texas,Ahmed,Khalil
Not Paid,5,Oct,Direct Call,AD01-9362,,,3,2:00,,,Texas,Ahmed,Khalil
Not Paid,20,Nov,Direct Call,AD01-9364,,,2,2:00,,,Texas,Salah,Dina
Not Paid,8,Oct,Direct Call,AD01-9361,,,5,2:00,,,Texas,Salah,John
Not Paid,5,Apr,Direct Call,AD01-9364,,,2,2:00,,,Texas,Mohammed,Mohmed
Not Paid,1,Oct,Direct Call,AD01-9361,,,4,2:30,,,Texas,Salah,Dary
Not Paid,10,Dec,Direct Call,AD01-9361,,,1,2:30,,,Texas,Mohammed,Rony
Not Paid,12,Sep,Direct Call,AD01-9362,,,1,3:30,,,Texas,Salah,Dina
Not Paid,19,Oct,Direct Call,AD01-9362,,,4,3:40,,,Texas,Salah,John
Not Paid,25,Oct,Direct Call,AD01-9362,,,5,4:00,,,Texas,Abdullah,Reham
Not Paid,10,Dec,Facebook Page,AD01-9364,,,3,4:00,,,Texas,Ahmed,Khalil
Not Paid,5,Oct,Direct Call,AD01-9364,,,5,5:15,,,Texas,Salah,Sahar
Not Paid,15,Sep,Direct Call,AD01-9362,,,1,6:15,,,Texas,Salah,Dary
Not Paid,28,Nov,Direct Call,AD01-9361,,,4,6:20,,,Texas,Ahmed,Khalil
Not Paid,30,Sep,Direct Call,AD01-9365,,,2,12:55,,,Texas,Salah,Jood
Not Paid,7,Oct,Google Ad,AD01-9361,,,6,2:00,,,Texas,Ahmed,Hany
Not Paid,29,Dec,Google Ad,AD01-9364,,,1,2:00,,,Texas,Salah,Dina
Not Paid,11,Nov,Google Ad,AD01-9362,,,2,2:00,,,Texas,Abdullah,Adam
Not Paid,21,Dec,Google Ad,AD01-9361,,,1,2:00,,,Texas,Salah,John
Not Paid,25,Oct,Google Ad,AD01-9361,,,1,5:14,,,Texas,Salah,Sahar
Not Paid,10,Dec,Google Ad,AD01-9362,,,5,6:20,,,Texas,Salah,Dina
Not Paid,13,Mar,Google Ad,AD01-9362,,,2,7:14,,,Texas,Abdullah,Hisham
Not Paid,12,Aug,Google Ad,AD01-9361,,,2,7:30,,,Texas,Mohammed,Rony
Not Paid,12,Mar,Google Ad,AD01-9361,,,3,8:12,,,Texas,Abdullah,Reham
Not Paid,12,Mar,Google Ad,AD01-9361,,,3,8:12,,,Texas,Abdullah,Reham
Not Paid,27,Dec,Google Ad,AD01-9362,,,1,9:00,,,Texas,Abdullah,Adam
Not Paid,1,May,Direct Call,AD01-9361,,,1,2:00,,,Texas,Abdullah,Reham
Not Paid,23,Nov,Direct Call,AD01-9361,,,3,2:00,,,Texas,Ahmed,Khalil
Not Paid,20,Oct,Direct Call,AD01-9362,,,2,2:00,,,Texas,Salah,Dina
Not Paid,13,Jun,Direct Call,AD01-9365,,,3,2:00,,,Texas,Mohammed,Kisho
Not Paid,29,Nov,Direct Call,AD01-9362,,,3,2:00,,,Texas,Mohammed,Mohmed
Not Paid,29,Sep,Direct Call,AD01-9362,,,4,2:00,,,Texas,Salah,Dina
Not Paid,5,May,Direct Call,AD01-9361,,,1,2:00,,,Texas,Salah,John
Not Paid,8,Dec,Direct Call,AD01-9364,,,6,2:00,,,Texas,Mohammed,Habib
Not Paid,6,Aug,Direct Call,AD01-9364,,,1,2:00,,,Texas,Abdullah,Hisham
Not Paid,6,Jan,Direct Call,AD01-9364,,,4,2:00,,,Texas,Salah,Dary
Not Paid,10,Dec,Direct Call,AD01-9361,,,1,2:00,,,Texas,Mohammed,Kisho
Not Paid,22,Dec,Direct Call,AD01-9363,,,2,2:00,,,Texas,Mohammed,Habib
Not Paid,29,Oct,Direct Call,AD01-9364,,,4,2:12,,,Texas,Salah,Sahar
Not Paid,8,Jun,Direct Call,AD01-9363,,,2,2:12,,,Texas,Salah,John
Not Paid,2,Oct,Direct Call,AD01-9361,,,2,2:25,,,Texas,Mohammed,Habib
Not Paid,14,Nov,Direct Call,AD01-9362,,,2,2:25,,,Texas,Mohammed,Mohmed
Not Paid,12,May,Direct Call,AD01-9361,,,2,2:25,,,Texas,Ahmed,Hany
Not Paid,14,Jun,Direct Call,AD01-9362,,,1,2:25,,,Texas,Mohammed,Rony
Not Paid,11,May,Direct Call,AD01-9361,,,2,2:30,,,Texas,Ahmed,Hany
Not Paid,20,Sep,Direct Call,AD01-9361,,,2,2:30,,,Texas,Mohammed,Kisho
Not Paid,28,Sep,Direct Call,AD01-9364,,,3,3:00,,,Texas,Ahmed,Khalil
Not Paid,9,Jun,Direct Call,AD01-9364,,,3,3:16,,,Texas,Salah,Ahmed
Not Paid,9,Jun,Direct Call,AD01-9364,,,3,3:16,,,Texas,Salah,Ahmed
Not Paid,11,May,Direct Call,AD01-9362,,,5,4:40,,,Texas,Ahmed,Hany
Not Paid,21,Dec,Direct Call,AD01-9361,,,2,6:30,,,Texas,Mohammed,Kisho
Not Paid,16,Nov,Direct Call,AD01-9364,,,1,8:00,,,Texas,Salah,Jood
Not Paid,25,Nov,Direct Call,AD01-9362,,,1,8:12,,,Texas,Ahmed,Hany
Not Paid,11,Mar,Direct Call,AD01-9364,,,1,9:00,,,Texas,Mohammed,Mohmed
Not Paid,27,Sep,Direct Call,AD01-9364,,,1,9:36,,,Texas,Abdullah,Hisham
Not Paid,3,Oct,Direct Call,AD01-9362,,,1,9:36,,,Texas,Salah,Dina
Not Paid,11,Nov,Direct Call,AD01-9364,,,3,9:36,,,Texas,Salah,Sahar
Not Paid,9,Dec,Direct Call,AD01-9361,,,1,12:55,,,Texas,Mohammed,Mohmed
Not Paid,15,Sep,Direct Call,AD01-9361,,,4,2:00,,,Texas,Salah,Ahmed
Not Paid,23,Nov,Direct Call,AD01-9361,,,1,2:00,,,Texas,Mohammed,Rony
Not Paid,3,Dec,Direct Call,AD01-9361,,,1,2:30,,,Texas,Abdullah,Hisham
Not Paid,11,Nov,Direct Call,AD01-9361,,,2,2:56,,,Texas,Mohammed,Rony
Not Paid,11,Jan,Direct Call,AD01-9361,,,4,4:45,,,Texas,Abdullah,Hisham
Not Paid,28,Sep,Direct Call,AD01-9362,,,1,7:10,,,Texas,Salah,Ahmed
Not Paid,5,Oct,Direct Call,AD01-9362,,,2,7:10,,,Texas,Salah,Dary
Not Paid,8,Oct,Direct Call,AD01-9362,,,5,8:20,,,Texas,Abdullah,Reham
Not Paid,10,Jul,Direct Call,AD01-9361,,,3,8:40,,,Texas,Ahmed,Khalil
Not Paid,30,Dec,Direct Call,AD01-9364,,,3,9:00,,,Texas,Ahmed,Hany
Not Paid,25,Oct,Direct Call,AD01-9361,,,5,12:45,,,Texas,Salah,Jood
Not Paid,29,Oct,Youtube Channel,AD01-9362,,,2,2:12,,,Texas,Salah,Ahmed
Not Paid,11,Nov,Youtube Channel,AD01-9362,,,3,3:16,,,Texas,Mohammed,Kisho
Paid,26,Aug,Direct Call,AD01-9362,4,USD 100.000,3,2:00,Crane,KJI. L4,Washington,Ahmed,Khalil
Paid,1,Apr,Direct Call,AD01-9361,4,USD 60.000,3,2:00,Crane,Fndn. L1,Washington,Ahmed,Hany
Paid,12,Jun,Youtube Channel,AD01-9362,4,USD 125.000,1,6:30,Crane,Pre. L8,Washington,Mohammed,Kisho
Paid,27,Oct,Company Website,AD01-9361,4,USD 750.000,1,2:00,Excavator,KJI. L4,Washington,Abdullah,Reham
Paid,7,May,Company Website,AD01-9362,3,USD 750.000,1,2:12,Excavator,Pre. L2,Washington,Salah,Sahar
Paid,19,Aug,Company Website,AD01-9363,1,USD 350.000,5,4:45,Excavator,Pre. L8,Washington,Salah,Dary
Paid,18,Feb,Company Website,AD01-9362,5,USD 1.000.000,1,5:12,Excavator,Pre. L4,Washington,Abdullah,Adam
Paid,1,Oct,Direct Call,AD01-9362,3,USD 750.000,3,2:00,Excavator,Fndn. L1,Washington,Mohammed,Mohmed
Paid,27,Sep,Direct Call,AD01-9364,3,USD 600.000,3,2:00,Excavator,Fndn. L5,Washington,Salah,Dina
Paid,29,Sep,Direct Call,AD01-9361,1,USD 350.000,3,2:00,Excavator,Fndn. L1,Washington,Ahmed,Hany
Paid,1,Feb,Direct Call,AD01-9361,1,USD 350.000,2,2:00,Excavator,Pre. L8,Washington,Mohammed,Rony
Paid,3,Nov,Direct Call,AD01-9361,2,USD 600.000,4,2:00,Excavator,KJI. L4,Washington,Ahmed,Hany
Paid,1,Dec,Facebook Page,AD01-9362,4,USD 1.000.000,4,2:00,Excavator,Pre. L8,Washington,Mohammed,Mohmed
Paid,1,Apr,Facebook Page,AD01-9362,4,USD 1.000.000,1,2:00,Excavator,Fndn. L3,Washington,Mohammed,Habib
Paid,1,May,Direct Call,AD01-9361,3,USD 750.000,2,2:12,Excavator,KJI. L4,Washington,Mohammed,Mohmed
Paid,30,Sep,Facebook Page,AD01-9364,1,USD 350.000,1,7:14,Excavator,Fndn. L3,Washington,Abdullah,Reham
Paid,17,Dec,Facebook Page,AD01-9362,5,USD 1.050.000,6,8:40,Excavator,Fndn. L5,Washington,Ahmed,Khalil
Paid,27,Sep,Facebook Page,AD01-9361,3,USD 750.000,4,9:00,Excavator,Pre. L3,Washington,Mohammed,Rony
Paid,27,Nov,Google Ad,AD01-9364,5,USD 1.000.000,1,2:00,Excavator,KJI. L4,Washington,Salah,John
Paid,17,Jan,Google Ad,AD01-9365,3,USD 750.000,1,3:12,Excavator,Pre. L8,Washington,Ahmed,Hany
Paid,31,May,Google Ad,AD01-9362,2,USD 600.000,4,9:12,Excavator,Pre. L3,Washington,Mohammed,Kisho
Paid,28,Sep,Direct Call,AD01-9362,3,USD 750.000,1,2:00,Excavator,Fndn. L5,Washington,Mohammed,Rony
Paid,28,Sep,Direct Call,AD01-9362,5,USD 1.250.000,2,2:00,Excavator,Fndn. L3,Washington,Mohammed,Kisho
Paid,22,Dec,Direct Call,AD01-9362,2,USD 600.000,4,2:00,Excavator,Pre. L4,Washington,Salah,Dary
Paid,24,Dec,Direct Call,AD01-9362,1,USD 350.000,2,2:00,Excavator,Pre. L3,Washington,Abdullah,Hisham
Paid,11,Sep,Direct Call,AD01-9364,2,USD 600.000,3,3:12,Excavator,KJI. L4,Washington,Mohammed,Kenza
Paid,16,Dec,Direct Call,AD01-9364,5,USD 1.000.000,4,8:40,Excavator,Pre. L3,Washington,Mohammed,Mohmed
Paid,25,Nov,Direct Call,AD01-9362,3,USD 750.000,3,9:12,Excavator,KJI. L4,Washington,Salah,Sahar
Paid,6,Oct,Direct Call,AD01-9362,5,USD 1.000.000,2,2:00,Excavator,KJI. L4,Washington,Ahmed,Khalil
Paid,26,Nov,Direct Call,AD01-9361,3,USD 600.000,1,2:00,Excavator,KJI. L4,Washington,Abdullah,Hisham
Paid,20,Nov,Direct Call,AD01-9362,3,USD 550.000,2,7:14,Excavator,Fndn. L1,Washington,Mohammed,Kisho
Paid,30,Sep,Youtube Channel,AD01-9361,2,USD 600.000,4,2:00,Excavator,Fndn. L5,Washington,Salah,Dary
Paid,31,Aug,Company Website,AD01-9361,1,USD 95.000,2,2:12,Truck,KJI. L4,Washington,Mohammed,Mohmed
Paid,30,Aug,Company Website,AD01-9364,2,USD 190.000,2,8:40,Truck,Pre. L3,Washington,Mohammed,Rony
Paid,6,Jul,Google Ad,AD01-9362,2,USD 190.000,1,2:12,Truck,Fndn. L5,Washington,Salah,Dina
Paid,11,Dec,Direct Call,AD01-9361,1,USD 95.000,1,4:45,Truck,Fndn. L5,Washington,Salah,Ahmed
Paid,11,Dec,Direct Call,AD01-9361,1,USD 9.500,1,4:45,Truck,Fndn. L5,Washington,Salah,Ahmed
Paid,26,Aug,Direct Call,AD01-9362,4,USD 100.000,3,2:00,Truck,KJI. L4,Washington,Ahmed,Khalil
Paid,1,Apr,Direct Call,AD01-9361,4,USD 100.000,3,2:00,Truck,Fndn. L1,Washington,Ahmed,Hany
Not Paid,13,Apr,Company Website,AD01-9362,,,4,3:10,,,Washington,Salah,Ahmed
Not Paid,27,Oct,Company Website,AD01-9362,,,2,3:10,,,Washington,Salah,Dina
Not Paid,13,Apr,Company Website,AD01-9362,,,4,3:10,,,Washington,Salah,Ahmed
Not Paid,16,Mar,Company Website,AD01-9364,,,5,3:12,,,Washington,Salah,Dary
Not Paid,18,Nov,Direct Call,AD01-9362,,,5,3:10,,,Washington,Salah,Dina
Not Paid,19,Dec,Facebook Page,AD01-9362,,,2,4:40,,,Washington,Ahmed,Hany
Not Paid,20,Oct,Google Ad,AD01-9362,,,1,3:10,,,Washington,Ahmed,Hany
Not Paid,12,Mar,Direct Call,AD01-9365,,,4,2:18,,,Washington,Mohammed,Mohmed
Not Paid,12,Mar,Direct Call,AD01-9365,,,4,2:18,,,Washington,Mohammed,Mohmed
Not Paid,1,Oct,Direct Call,AD01-9362,,,1,4:40,,,Washington,Mohammed,Mohmed
Not Paid,11,May,Direct Call,AD01-9362,,,5,4:40,,,Washington,Ahmed,Hany
Not Paid,6,Sep,Direct Call,AD01-9361,,,1,4:48,,,Washington,Mohammed,Kenza
Not Paid,19,Mar,Direct Call,AD01-9361,,,3,6:30,,,Washington,Ahmed,Khalil
Not Paid,3,Jul,Direct Call,AD01-9361,,,1,6:30,,,Washington,Mohammed,Rony
Not Paid,5,Oct,Direct Call,AD01-9364,,,1,6:30,,,Washington,Salah,Dina
Not Paid,3,Jul,Direct Call,AD01-9361,,,1,6:30,,,Washington,Mohammed,Rony
Not Paid,5,Jan,Direct Call,AD01-9363,,,4,8:40,,,Washington,Mohammed,Kisho
Not Paid,14,Mar,Direct Call,AD01-9362,,,4,2:12,,,Washington,Mohammed,Mohmed
Not Paid,9,Oct,Direct Call,AD01-9361,,,2,2:12,,,Washington,Salah,Dary
Not Paid,15,Mar,Direct Call,AD01-9364,,,2,4:40,,,Washington,Mohammed,Kisho
Not Paid,23,Sep,Direct Call,AD01-9361,,,3,6:30,,,Washington,Salah,Sahar
Not Paid,10,Jul,Direct Call,AD01-9361,,,3,8:40,,,Washington,Ahmed,Khalil
Not Paid,12,Aug,Direct Call,AD01-9363,,,1,8:40,,,Washington,Salah,Ahmed
Not Paid,11,Nov,Youtube Channel,AD01-9362,,,4,2:00,,,Washington,Mohammed,Kisho
Not Paid,21,Feb,Youtube Channel,AD01-9362,,,2,3:12,,,Washington,Salah,Dary
